order_id,customer_id,order_date,order_status,total_amount,payment_method,customer_city,customer_state,product_category,customer_rating,delivery_days
ORD003079,CUST01184,2024-03-25 11:28:10.178035608,Delivered,143.02,Credit Card,Brasilia,CE,Books,5,9
ORD003080,CUST01547,2024-03-25 14:58:27.101420288,Delivered,273.7,Credit Card,Brasilia,SP,Electronics,5,11
ORD003081,CUST00650,2024-03-25 18:28:44.024804960,Cancelled,159.58,Debit Card,Fortaleza,DF,Beauty,4,12
ORD003082,CUST00969,2024-03-25 21:59:00.948189640,Processing,350.0,Debit Card,Sao Paulo,BA,Beauty,5,11
ORD003083,CUST00590,2024-03-26 01:29:17.871574312,Delivered,245.74,Debit Card,Brasilia,RJ,Electronics,4,13
ORD003084,CUST01101,2024-03-26 04:59:34.794958992,Delivered,240.23,Debit Card,Rio de Janeiro,DF,Books,5,6
ORD003085,CUST00509,2024-03-26 08:29:51.718343672,Delivered,492.15,Credit Card,Sao Paulo,RJ,Clothing,4,14
ORD003086,CUST00441,2024-03-26 12:00:08.641728344,Delivered,208.37,Credit Card,Brasilia,BA,Electronics,3,8
ORD003087,CUST01278,2024-03-26 15:30:25.565113024,Delivered,193.9,Credit Card,Sao Paulo,CE,Books,5,14
ORD003088,CUST00921,2024-03-26 19:00:42.488497704,Shipped,172.93,PayPal,Fortaleza,CE,Sports,4,2
ORD003089,CUST00770,2024-03-26 22:30:59.411882376,Delivered,449.48,PayPal,Rio de Janeiro,BA,Books,5,14
ORD003090,CUST01344,2024-03-27 02:01:16.335267056,Delivered,258.43,Credit Card,Sao Paulo,DF,Home & Garden,5,6
ORD003091,CUST01827,2024-03-27 05:31:33.258651728,Delivered,308.01,Credit Card,Rio de Janeiro,SP,Sports,5,4
ORD003092,CUST00263,2024-03-27 09:01:50.182036408,Delivered,106.79,Credit Card,Brasilia,SP,Beauty,3,7
ORD003093,CUST01621,2024-03-27 12:32:07.105421088,Delivered,279.65,Cash,Salvador,RJ,Beauty,4,8
ORD003094,CUST01682,2024-03-27 16:02:24.028805760,Delivered,151.83,PayPal,Sao Paulo,BA,Clothing,5,14
ORD003095,CUST01859,2024-03-27 19:32:40.952190440,Delivered,370.71,Credit Card,Rio de Janeiro,BA,Clothing,4,6
ORD003096,CUST01578,2024-03-27 23:02:57.875575112,Delivered,419.61,Credit Card,Sao Paulo,SP,Books,4,13
ORD003097,CUST01398,2024-03-28 02:33:14.798959792,Delivered,363.11,Credit Card,Brasilia,DF,Books,4,13
ORD003098,CUST00637,2024-03-28 06:03:31.722344472,Delivered,370.52,Debit Card,Brasilia,BA,Electronics,5,1
ORD003099,CUST01191,2024-03-28 09:33:48.645729144,Delivered,265.99,Debit Card,Rio de Janeiro,CE,Electronics,5,8
ORD003100,CUST01961,2024-03-28 13:04:05.569113824,Delivered,361.82,Credit Card,Fortaleza,CE,Beauty,3,11
ORD003101,CUST01777,2024-03-28 16:34:22.492498504,Delivered,222.89,PayPal,Sao Paulo,BA,Home & Garden,5,1
ORD003102,CUST00459,2024-03-28 20:04:39.415883176,Delivered,332.71,Debit Card,Sao Paulo,DF,Electronics,5,9
ORD003103,CUST00999,2024-03-28 23:34:56.339267856,Delivered,144.34,Credit Card,Brasilia,CE,Beauty,5,2
ORD003104,CUST01304,2024-03-29 03:05:13.262652528,Delivered,53.48,Debit Card,Sao Paulo,DF,Books,4,11
ORD003105,CUST00700,2024-03-29 06:35:30.186037208,Delivered,218.47,Credit Card,Rio de Janeiro,SP,Books,5,10
ORD003106,CUST00302,2024-03-29 10:05:47.109421888,Delivered,241.65,Cash,Salvador,RJ,Electronics,4,6
ORD003107,CUST01555,2024-03-29 13:36:04.032806560,Processing,143.08,Credit Card,Brasilia,SP,Home & Garden,5,8
ORD003108,CUST01604,2024-03-29 17:06:20.956191240,Delivered,369.3,Credit Card,Salvador,RJ,Beauty,5,5
ORD003109,CUST01242,2024-03-29 20:36:37.879575912,Delivered,55.3,Debit Card,Sao Paulo,CE,Books,5,14
ORD003110,CUST01126,2024-03-30 00:06:54.802960592,Delivered,126.92,Debit Card,Fortaleza,RJ,Beauty,4,2
ORD003111,CUST00554,2024-03-30 03:37:11.726345272,Delivered,379.31,Credit Card,Rio de Janeiro,RJ,Home & Garden,5,5
ORD003112,CUST00288,2024-03-30 07:07:28.649729944,Processing,229.82,Cash,Sao Paulo,BA,Books,3,1
ORD003113,CUST01191,2024-03-30 10:37:45.573114624,Delivered,358.54,Credit Card,Rio de Janeiro,RJ,Beauty,3,8
ORD003114,CUST00621,2024-03-30 14:08:02.496499304,Delivered,292.39,Credit Card,Sao Paulo,BA,Home & Garden,5,8
ORD003115,CUST01006,2024-03-30 17:38:19.419883976,Delivered,476.34,PayPal,Sao Paulo,RJ,Home & Garden,5,14
ORD003116,CUST00036,2024-03-30 21:08:36.343268656,Delivered,306.94,Credit Card,Sao Paulo,BA,Home & Garden,3,2
ORD003117,CUST00744,2024-03-31 00:38:53.266653328,Delivered,27.14,Credit Card,Brasilia,CE,Electronics,4,6
ORD003118,CUST01765,2024-03-31 04:09:10.190038008,Delivered,189.38,Debit Card,Salvador,CE,Clothing,2,11
ORD003119,CUST00353,2024-03-31 07:39:27.113422688,Delivered,88.67,Credit Card,Fortaleza,RJ,Beauty,5,8
ORD003120,CUST01700,2024-03-31 11:09:44.036807360,Delivered,463.82,Cash,Salvador,DF,Home & Garden,5,10
ORD003121,CUST01923,2024-03-31 14:40:00.960192040,Shipped,69.93,Credit Card,Salvador,CE,Beauty,5,13
ORD003122,CUST00073,2024-03-31 18:10:17.883576712,Processing,206.1,Debit Card,Rio de Janeiro,SP,Home & Garden,4,8
ORD003123,CUST00648,2024-03-31 21:40:34.806961392,Delivered,128.53,Credit Card,Brasilia,SP,Beauty,5,12
ORD003124,CUST01377,2024-04-01 01:10:51.730346072,Delivered,426.43,Credit Card,Brasilia,BA,Books,5,14
ORD003125,CUST01915,2024-04-01 04:41:08.653730744,Delivered,168.11,Debit Card,Sao Paulo,DF,Beauty,5,14
ORD003126,CUST01094,2024-04-01 08:11:25.577115424,Delivered,496.11,Debit Card,Salvador,BA,Clothing,5,7
ORD003127,CUST00425,2024-04-01 11:41:42.500500104,Shipped,38.54,PayPal,Fortaleza,RJ,Books,5,3
ORD003128,CUST00999,2024-04-01 15:11:59.423884776,Delivered,81.57,Credit Card,Rio de Janeiro,CE,Books,5,13
ORD003129,CUST00708,2024-04-01 18:42:16.347269456,Delivered,127.83,Debit Card,Brasilia,DF,Home & Garden,5,14
ORD003130,CUST01805,2024-04-01 22:12:33.270654128,Delivered,409.33,Credit Card,Sao Paulo,BA,Sports,4,12
ORD003131,CUST00561,2024-04-02 01:42:50.194038808,Delivered,441.69,Debit Card,Fortaleza,BA,Clothing,5,14
ORD003132,CUST00828,2024-04-02 05:13:07.117423488,Shipped,54.3,Debit Card,Salvador,SP,Books,5,11
ORD003133,CUST01666,2024-04-02 08:43:24.040808160,Shipped,35.58,Credit Card,Fortaleza,RJ,Sports,5,4
ORD003134,CUST00956,2024-04-02 12:13:40.964192840,Delivered,377.39,Debit Card,Brasilia,BA,Sports,4,1
ORD003135,CUST00517,2024-04-02 15:43:57.887577520,Delivered,84.01,Credit Card,Rio de Janeiro,SP,Books,4,9
ORD003136,CUST00428,2024-04-02 19:14:14.810962192,Cancelled,83.84,Debit Card,Salvador,DF,Home & Garden,5,14
ORD003137,CUST01563,2024-04-02 22:44:31.734346872,Shipped,30.74,Debit Card,Rio de Janeiro,BA,Electronics,5,10
ORD003138,CUST00160,2024-04-03 02:14:48.657731544,Delivered,43.91,Credit Card,Fortaleza,SP,Books,5,10
ORD003139,CUST00149,2024-04-03 05:45:05.581116224,Delivered,146.56,Cash,Fortaleza,RJ,Home & Garden,3,2
ORD003140,CUST00776,2024-04-03 09:15:22.504500904,Delivered,51.2,Credit Card,Sao Paulo,CE,Clothing,4,10
ORD003141,CUST01254,2024-04-03 12:45:39.427885576,Delivered,197.06,Cash,Salvador,DF,Home & Garden,1,7
ORD003142,CUST01736,2024-04-03 16:15:56.351270256,Shipped,419.73,Credit Card,Fortaleza,BA,Sports,1,8
ORD003143,CUST01586,2024-04-03 19:46:13.274654928,Delivered,176.63,Cash,Brasilia,SP,Clothing,4,14
ORD003144,CUST00067,2024-04-03 23:16:30.198039608,Processing,369.36,Credit Card,Brasilia,BA,Clothing,5,4
ORD003145,CUST01014,2024-04-04 02:46:47.121424288,Delivered,65.08,Credit Card,Rio de Janeiro,CE,Electronics,5,11
ORD003146,CUST01836,2024-04-04 06:17:04.044808960,Delivered,336.5,Cash,Brasilia,BA,Electronics,4,11
ORD003147,CUST00381,2024-04-04 09:47:20.968193640,Delivered,172.04,Credit Card,Fortaleza,BA,Books,5,10
ORD003148,CUST00058,2024-04-04 13:17:37.891578320,Delivered,379.88,Credit Card,Brasilia,SP,Home & Garden,5,1
ORD003149,CUST01283,2024-04-04 16:47:54.814962992,Delivered,85.4,PayPal,Salvador,CE,Books,5,5
ORD003150,CUST00342,2024-04-04 20:18:11.738347672,Delivered,450.98,Debit Card,Rio de Janeiro,DF,Electronics,5,10
ORD003151,CUST01862,2024-04-04 23:48:28.661732344,Delivered,136.44,Debit Card,Salvador,SP,Sports,2,10
ORD003152,CUST01154,2024-04-05 03:18:45.585117024,Delivered,189.51,Credit Card,Fortaleza,CE,Electronics,4,6
ORD003153,CUST00727,2024-04-05 06:49:02.508501704,Delivered,476.09,Debit Card,Fortaleza,CE,Home & Garden,1,7
ORD003154,CUST01196,2024-04-05 10:19:19.431886376,Delivered,297.67,Credit Card,Brasilia,BA,Sports,5,1
ORD003155,CUST00770,2024-04-05 13:49:36.355271056,Delivered,195.57,Cash,Sao Paulo,RJ,Books,5,13
ORD003156,CUST00614,2024-04-05 17:19:53.278655728,Delivered,475.81,Debit Card,Sao Paulo,RJ,Books,4,4
ORD003157,CUST01233,2024-04-05 20:50:10.202040408,Delivered,177.96,Debit Card,Fortaleza,DF,Electronics,5,12
ORD003158,CUST01827,2024-04-06 00:20:27.125425088,Delivered,65.54,Credit Card,Fortaleza,BA,Electronics,4,5
ORD003159,CUST00354,2024-04-06 03:50:44.048809760,Delivered,498.49,PayPal,Rio de Janeiro,RJ,Beauty,5,5
ORD003160,CUST01495,2024-04-06 07:21:00.972194440,Delivered,148.57,Debit Card,Fortaleza,SP,Books,1,7
ORD003161,CUST01822,2024-04-06 10:51:17.895579120,Delivered,428.6,PayPal,Fortaleza,DF,Books,3,4
ORD003162,CUST00116,2024-04-06 14:21:34.818963792,Delivered,99.46,Credit Card,Rio de Janeiro,BA,Clothing,4,10
ORD003163,CUST01288,2024-04-06 17:51:51.742348472,Delivered,371.05,PayPal,Salvador,SP,Home & Garden,1,7
ORD003164,CUST00662,2024-04-06 21:22:08.665733144,Delivered,271.74,Debit Card,Salvador,RJ,Clothing,5,8
ORD003165,CUST01836,2024-04-07 00:52:25.589117824,Delivered,490.84,Credit Card,Rio de Janeiro,RJ,Clothing,2,2
ORD003166,CUST01466,2024-04-07 04:22:42.512502504,Delivered,285.36,Credit Card,Rio de Janeiro,RJ,Books,5,14
ORD003167,CUST01572,2024-04-07 07:52:59.435887176,Delivered,32.01,Credit Card,Salvador,RJ,Beauty,2,1
ORD003168,CUST00453,2024-04-07 11:23:16.359271856,Delivered,309.86,Credit Card,Salvador,CE,Home & Garden,4,13
ORD003169,CUST01869,2024-04-07 14:53:33.282656528,Delivered,89.75,Credit Card,Salvador,DF,Books,5,10
ORD003170,CUST01501,2024-04-07 18:23:50.206041208,Delivered,403.3,Credit Card,Salvador,DF,Clothing,5,10
ORD003171,CUST00287,2024-04-07 21:54:07.129425888,Delivered,431.15,Debit Card,Brasilia,RJ,Clothing,4,1
ORD003172,CUST01327,2024-04-08 01:24:24.052810560,Delivered,251.4,Debit Card,Rio de Janeiro,DF,Books,5,13
ORD003173,CUST01017,2024-04-08 04:54:40.976195240,Delivered,395.95,Credit Card,Sao Paulo,SP,Electronics,5,1
ORD003174,CUST00311,2024-04-08 08:24:57.899579920,Delivered,89.65,PayPal,Brasilia,SP,Electronics,4,9
ORD003175,CUST00208,2024-04-08 11:55:14.822964592,Delivered,256.2,Cash,Sao Paulo,DF,Books,5,4
ORD003176,CUST00618,2024-04-08 15:25:31.746349272,Delivered,209.09,Credit Card,Sao Paulo,RJ,Sports,4,9
ORD003177,CUST00446,2024-04-08 18:55:48.669733944,Delivered,313.43,Credit Card,Fortaleza,BA,Sports,4,7
ORD003178,CUST00670,2024-04-08 22:26:05.593118624,Delivered,41.35,Debit Card,Rio de Janeiro,RJ,Electronics,5,7
ORD003179,CUST00633,2024-04-09 01:56:22.516503304,Delivered,381.02,Debit Card,Brasilia,CE,Home & Garden,4,13
ORD003180,CUST00055,2024-04-09 05:26:39.439887976,Delivered,57.98,Debit Card,Rio de Janeiro,BA,Beauty,3,2
ORD003181,CUST00912,2024-04-09 08:56:56.363272656,Delivered,335.11,Debit Card,Salvador,CE,Clothing,2,2
ORD003182,CUST01036,2024-04-09 12:27:13.286657328,Delivered,28.86,Credit Card,Rio de Janeiro,DF,Home & Garden,5,12
ORD003183,CUST00657,2024-04-09 15:57:30.210042008,Delivered,419.31,PayPal,Sao Paulo,CE,Electronics,5,5
ORD003184,CUST01424,2024-04-09 19:27:47.133426688,Delivered,103.86,Credit Card,Salvador,DF,Books,4,10
ORD003185,CUST01932,2024-04-09 22:58:04.056811360,Delivered,267.44,Credit Card,Rio de Janeiro,CE,Sports,5,1
ORD003186,CUST01672,2024-04-10 02:28:20.980196040,Delivered,145.52,Credit Card,Rio de Janeiro,BA,Electronics,4,7
ORD003187,CUST00980,2024-04-10 05:58:37.903580720,Shipped,366.87,Credit Card,Sao Paulo,CE,Home & Garden,5,11
ORD003188,CUST00515,2024-04-10 09:28:54.826965392,Delivered,174.25,Debit Card,Salvador,RJ,Home & Garden,5,7
ORD003189,CUST01680,2024-04-10 12:59:11.750350072,Delivered,367.81,Debit Card,Sao Paulo,DF,Beauty,5,11
ORD003190,CUST01566,2024-04-10 16:29:28.673734744,Shipped,156.74,Cash,Rio de Janeiro,SP,Electronics,5,8
ORD003191,CUST00237,2024-04-10 19:59:45.597119424,Delivered,381.19,Credit Card,Brasilia,CE,Clothing,5,7
ORD003192,CUST01303,2024-04-10 23:30:02.520504104,Delivered,34.69,Cash,Brasilia,DF,Home & Garden,4,8
ORD003193,CUST00348,2024-04-11 03:00:19.443888776,Delivered,155.99,Debit Card,Fortaleza,SP,Clothing,5,3
ORD003194,CUST00627,2024-04-11 06:30:36.367273456,Delivered,259.34,Credit Card,Brasilia,DF,Clothing,4,3
ORD003195,CUST01128,2024-04-11 10:00:53.290658136,Delivered,41.63,PayPal,Salvador,DF,Books,4,8
ORD003196,CUST00630,2024-04-11 13:31:10.214042808,Delivered,109.3,Debit Card,Fortaleza,SP,Electronics,4,9
ORD003197,CUST01541,2024-04-11 17:01:27.137427488,Delivered,468.58,Credit Card,Salvador,SP,Electronics,1,10
ORD003198,CUST01896,2024-04-11 20:31:44.060812160,Delivered,488.88,PayPal,Brasilia,BA,Clothing,5,4
ORD003199,CUST01272,2024-04-12 00:02:00.984196840,Processing,375.08,Debit Card,Brasilia,CE,Books,5,8
ORD003200,CUST00364,2024-04-12 03:32:17.907581520,Processing,141.06,Debit Card,Rio de Janeiro,CE,Home & Garden,1,1
ORD003201,CUST00321,2024-04-12 07:02:34.830966192,Delivered,145.05,PayPal,Salvador,DF,Home & Garden,3,2
ORD003202,CUST01657,2024-04-12 10:32:51.754350872,Delivered,329.98,Credit Card,Sao Paulo,RJ,Electronics,4,13
ORD003203,CUST00286,2024-04-12 14:03:08.677735544,Delivered,76.45,Debit Card,Rio de Janeiro,RJ,Clothing,5,10
ORD003204,CUST00149,2024-04-12 17:33:25.601120224,Shipped,475.19,Debit Card,Salvador,DF,Books,3,10
ORD003205,CUST01108,2024-04-12 21:03:42.524504904,Delivered,127.91,Credit Card,Fortaleza,BA,Books,2,10
ORD003206,CUST01990,2024-04-13 00:33:59.447889576,Delivered,499.83,Credit Card,Salvador,SP,Home & Garden,5,9
ORD003207,CUST00406,2024-04-13 04:04:16.371274256,Delivered,257.95,PayPal,Fortaleza,DF,Home & Garden,5,2
ORD003208,CUST00978,2024-04-13 07:34:33.294658936,Delivered,390.29,Credit Card,Fortaleza,CE,Sports,1,2
ORD003209,CUST00456,2024-04-13 11:04:50.218043608,Delivered,21.05,Debit Card,Brasilia,RJ,Sports,4,8
ORD003210,CUST01767,2024-04-13 14:35:07.141428288,Delivered,446.6,Cash,Sao Paulo,RJ,Clothing,5,5
ORD003211,CUST00800,2024-04-13 18:05:24.064812960,Delivered,149.6,Credit Card,Salvador,RJ,Sports,3,5
ORD003212,CUST01185,2024-04-13 21:35:40.988197640,Delivered,340.61,Credit Card,Sao Paulo,BA,Books,4,11
ORD003213,CUST01013,2024-04-14 01:05:57.911582320,Delivered,407.05,Credit Card,Fortaleza,CE,Sports,5,6
ORD003214,CUST00784,2024-04-14 04:36:14.834966992,Delivered,98.79,Debit Card,Brasilia,BA,Electronics,5,8
ORD003215,CUST00460,2024-04-14 08:06:31.758351672,Shipped,232.4,Cash,Sao Paulo,SP,Electronics,4,8
ORD003216,CUST01574,2024-04-14 11:36:48.681736344,Processing,257.04,Debit Card,Rio de Janeiro,DF,Beauty,4,9
ORD003217,CUST01524,2024-04-14 15:07:05.605121024,Processing,169.82,Credit Card,Fortaleza,DF,Home & Garden,4,10
ORD003218,CUST00738,2024-04-14 18:37:22.528505704,Shipped,251.24,Debit Card,Rio de Janeiro,RJ,Home & Garden,5,11
ORD003219,CUST00509,2024-04-14 22:07:39.451890376,Delivered,172.42,Debit Card,Sao Paulo,RJ,Clothing,2,3
ORD003220,CUST01678,2024-04-15 01:37:56.375275056,Delivered,193.16,Credit Card,Sao Paulo,SP,Electronics,5,9
ORD003221,CUST01828,2024-04-15 05:08:13.298659736,Delivered,341.28,Debit Card,Sao Paulo,BA,Beauty,5,14
ORD003222,CUST00481,2024-04-15 08:38:30.222044408,Shipped,323.64,Credit Card,Salvador,CE,Clothing,5,11
ORD003223,CUST01687,2024-04-15 12:08:47.145429088,Delivered,131.49,PayPal,Fortaleza,SP,Clothing,5,3
ORD003224,CUST00114,2024-04-15 15:39:04.068813760,Delivered,450.79,Credit Card,Fortaleza,DF,Sports,4,1
ORD003225,CUST00749,2024-04-15 19:09:20.992198440,Delivered,434.14,Credit Card,Fortaleza,DF,Home & Garden,4,12
ORD003226,CUST01602,2024-04-15 22:39:37.915583120,Delivered,264.36,PayPal,Salvador,BA,Clothing,4,11
ORD003227,CUST00361,2024-04-16 02:09:54.838967792,Delivered,227.96,Debit Card,Sao Paulo,SP,Clothing,5,5
ORD003228,CUST00341,2024-04-16 05:40:11.762352472,Delivered,200.89,Credit Card,Sao Paulo,CE,Home & Garden,5,7
ORD003229,CUST00770,2024-04-16 09:10:28.685737144,Delivered,359.49,Cash,Rio de Janeiro,SP,Home & Garden,5,3
ORD003230,CUST00761,2024-04-16 12:40:45.609121824,Delivered,342.4,Debit Card,Salvador,SP,Electronics,4,9
ORD003231,CUST00969,2024-04-16 16:11:02.532506504,Delivered,114.17,Credit Card,Brasilia,BA,Home & Garden,5,1
ORD003232,CUST00449,2024-04-16 19:41:19.455891176,Delivered,342.3,Debit Card,Salvador,CE,Sports,5,6
ORD003233,CUST01867,2024-04-16 23:11:36.379275856,Cancelled,141.17,PayPal,Rio de Janeiro,DF,Electronics,5,12
ORD003234,CUST00835,2024-04-17 02:41:53.302660536,Delivered,28.91,Debit Card,Rio de Janeiro,RJ,Beauty,5,12
ORD003235,CUST01204,2024-04-17 06:12:10.226045208,Delivered,355.62,Credit Card,Rio de Janeiro,CE,Clothing,5,6
ORD003236,CUST01726,2024-04-17 09:42:27.149429888,Delivered,329.5,Debit Card,Sao Paulo,DF,Sports,5,14
ORD003237,CUST01431,2024-04-17 13:12:44.072814560,Delivered,217.19,Debit Card,Brasilia,BA,Sports,3,13
ORD003238,CUST01690,2024-04-17 16:43:00.996199240,Delivered,272.33,PayPal,Rio de Janeiro,CE,Electronics,3,8
ORD003239,CUST01220,2024-04-17 20:13:17.919583920,Delivered,474.64,Credit Card,Fortaleza,CE,Clothing,4,13
ORD003240,CUST01490,2024-04-17 23:43:34.842968592,Delivered,305.7,Debit Card,Sao Paulo,DF,Electronics,3,3
ORD003241,CUST00311,2024-04-18 03:13:51.766353272,Delivered,335.78,Credit Card,Brasilia,DF,Books,5,12
ORD003242,CUST00262,2024-04-18 06:44:08.689737952,Delivered,50.68,Debit Card,Fortaleza,SP,Books,5,5
ORD003243,CUST01443,2024-04-18 10:14:25.613122624,Delivered,99.68,Cash,Brasilia,SP,Electronics,5,11
ORD003244,CUST00406,2024-04-18 13:44:42.536507304,Delivered,164.46,Credit Card,Brasilia,CE,Clothing,1,10
ORD003245,CUST01963,2024-04-18 17:14:59.459891976,Delivered,278.9,Credit Card,Fortaleza,RJ,Clothing,2,11
ORD003246,CUST00143,2024-04-18 20:45:16.383276656,Delivered,392.76,Debit Card,Salvador,BA,Home & Garden,3,5
ORD003247,CUST00342,2024-04-19 00:15:33.306661336,Shipped,174.2,Debit Card,Brasilia,DF,Sports,3,8
ORD003248,CUST01340,2024-04-19 03:45:50.230046008,Delivered,191.06,Credit Card,Salvador,SP,Electronics,5,7
ORD003249,CUST01125,2024-04-19 07:16:07.153430688,Delivered,142.95,Debit Card,Brasilia,BA,Sports,4,3
ORD003250,CUST00244,2024-04-19 10:46:24.076815360,Delivered,142.21,PayPal,Fortaleza,CE,Sports,4,7
ORD003251,CUST00490,2024-04-19 14:16:41.000200040,Delivered,475.45,Debit Card,Brasilia,DF,Books,2,10
ORD003252,CUST00012,2024-04-19 17:46:57.923584720,Delivered,325.02,Debit Card,Rio de Janeiro,DF,Books,5,8
ORD003253,CUST01263,2024-04-19 21:17:14.846969392,Delivered,94.83,Credit Card,Rio de Janeiro,SP,Beauty,5,5
ORD003254,CUST00561,2024-04-20 00:47:31.770354072,Delivered,366.68,Cash,Brasilia,RJ,Electronics,3,11
ORD003255,CUST00042,2024-04-20 04:17:48.693738752,Delivered,366.57,Credit Card,Fortaleza,DF,Beauty,5,5
ORD003256,CUST00678,2024-04-20 07:48:05.617123424,Delivered,339.91,Credit Card,Fortaleza,RJ,Electronics,5,14
ORD003257,CUST00594,2024-04-20 11:18:22.540508104,Delivered,84.67,Credit Card,Sao Paulo,BA,Clothing,4,14
ORD003258,CUST01453,2024-04-20 14:48:39.463892776,Delivered,215.84,Debit Card,Fortaleza,DF,Electronics,4,11
ORD003259,CUST01827,2024-04-20 18:18:56.387277456,Delivered,71.24,PayPal,Salvador,DF,Clothing,4,1
ORD003260,CUST01182,2024-04-20 21:49:13.310662136,Cancelled,411.98,Credit Card,Brasilia,RJ,Clothing,4,13
ORD003261,CUST01240,2024-04-21 01:19:30.234046808,Delivered,334.48,PayPal,Rio de Janeiro,SP,Electronics,5,8
ORD003262,CUST01694,2024-04-21 04:49:47.157431488,Delivered,263.46,PayPal,Fortaleza,CE,Clothing,3,13
ORD003263,CUST01486,2024-04-21 08:20:04.080816160,Delivered,184.65,Debit Card,Rio de Janeiro,BA,Sports,4,6
ORD003264,CUST00134,2024-04-21 11:50:21.004200840,Delivered,108.44,PayPal,Sao Paulo,DF,Clothing,4,6
ORD003265,CUST01091,2024-04-21 15:20:37.927585520,Delivered,71.09,Credit Card,Brasilia,SP,Sports,4,5
ORD003266,CUST01872,2024-04-21 18:50:54.850970192,Delivered,485.24,Credit Card,Fortaleza,DF,Sports,5,5
ORD003267,CUST01031,2024-04-21 22:21:11.774354872,Delivered,115.83,PayPal,Rio de Janeiro,BA,Sports,4,14
ORD003268,CUST00948,2024-04-22 01:51:28.697739552,Delivered,48.74,Credit Card,Fortaleza,CE,Home & Garden,3,3
ORD003269,CUST01550,2024-04-22 05:21:45.621124224,Shipped,481.6,Credit Card,Sao Paulo,DF,Beauty,5,12
ORD003270,CUST00073,2024-04-22 08:52:02.544508904,Delivered,283.5,Debit Card,Rio de Janeiro,RJ,Home & Garden,3,3
ORD003271,CUST00399,2024-04-22 12:22:19.467893576,Delivered,402.4,PayPal,Rio de Janeiro,SP,Clothing,2,2
ORD003272,CUST01429,2024-04-22 15:52:36.391278256,Shipped,41.01,Debit Card,Brasilia,CE,Beauty,4,9
ORD003273,CUST01699,2024-04-22 19:22:53.314662936,Delivered,292.13,Credit Card,Brasilia,DF,Beauty,4,8
ORD003274,CUST00578,2024-04-22 22:53:10.238047608,Delivered,211.14,Credit Card,Rio de Janeiro,CE,Beauty,4,11
ORD003275,CUST00859,2024-04-23 02:23:27.161432288,Delivered,390.54,PayPal,Brasilia,RJ,Electronics,4,3
ORD003276,CUST00130,2024-04-23 05:53:44.084816960,Shipped,38.44,Credit Card,Rio de Janeiro,DF,Clothing,2,5
ORD003277,CUST00931,2024-04-23 09:24:01.008201640,Delivered,212.81,Credit Card,Salvador,CE,Home & Garden,5,10
ORD003278,CUST01490,2024-04-23 12:54:17.931586320,Delivered,403.56,Credit Card,Fortaleza,DF,Beauty,1,5
ORD003279,CUST01230,2024-04-23 16:24:34.854970992,Delivered,270.89,Debit Card,Salvador,DF,Beauty,5,8
ORD003280,CUST01812,2024-04-23 19:54:51.778355672,Delivered,284.02,Credit Card,Salvador,CE,Books,4,6
ORD003281,CUST01792,2024-04-23 23:25:08.701740352,Delivered,66.64,Credit Card,Fortaleza,DF,Beauty,5,7
ORD003282,CUST00266,2024-04-24 02:55:25.625125024,Delivered,83.52,Credit Card,Rio de Janeiro,RJ,Beauty,5,5
ORD003283,CUST01561,2024-04-24 06:25:42.548509704,Delivered,344.96,Credit Card,Rio de Janeiro,CE,Books,4,12
ORD003284,CUST01986,2024-04-24 09:55:59.471894376,Delivered,344.02,Credit Card,Brasilia,CE,Clothing,5,1
ORD003285,CUST00793,2024-04-24 13:26:16.395279056,Delivered,489.97,Debit Card,Sao Paulo,RJ,Home & Garden,5,8
ORD003286,CUST00253,2024-04-24 16:56:33.318663736,Shipped,361.74,Debit Card,Rio de Janeiro,RJ,Sports,4,4
ORD003287,CUST00822,2024-04-24 20:26:50.242048408,Processing,256.76,Credit Card,Fortaleza,RJ,Home & Garden,5,5
ORD003288,CUST01313,2024-04-24 23:57:07.165433088,Delivered,431.52,Credit Card,Sao Paulo,DF,Clothing,1,1
